date,high,avg,low
7/2/2011,86,77,68
7/3/2011,74,72,69
7/4/2011,86,78,70
7/5/2011,87,79,70
7/6/2011,89,81,73
7/7/2011,92,83,74
7/8/2011,85,77,68
7/9/2011,88,78,67
7/10/2011,86,77,68
7/11/2011,91,83,74
7/12/2011,93,86,78
7/13/2011,86,78,69
7/14/2011,84,74,64
7/15/2011,87,77,66
7/16/2011,90,80,70
7/17/2011,91,82,72
7/18/2011,95,85,75
7/19/2011,94,85,75
7/20/2011,89,82,75
7/21/2011,97,86,75
7/22/2011,104,94,84
7/23/2011,100,92,83
7/24/2011,91,85,78
7/25/2011,80,74,68
7/26/2011,90,80,69
7/27/2011,84,76,68
7/28/2011,87,79,71
7/29/2011,84,78,71
7/30/2011,91,83,74
7/31/2011,91,81,71
8/1/2011,94,83,71
8/2/2011,91,82,73
8/3/2011,88,78,67
8/4/2011,84,76,67
8/5/2011,86,78,70
8/6/2011,85,79,72
8/7/2011,89,81,73
8/8/2011,90,82,74
8/9/2011,83,77,71
8/10/2011,86,78,70
8/11/2011,82,76,69
8/12/2011,84,74,64
8/13/2011,85,77,69
8/14/2011,72,70,67
8/15/2011,77,73,68
8/16/2011,78,72,65
8/17/2011,86,76,66
8/18/2011,83,75,67
8/19/2011,84,75,65
8/20/2011,85,75,64
8/21/2011,84,77,70
8/22/2011,77,71,65
8/23/2011,79,70,61
8/24/2011,80,74,67
8/25/2011,78,75,72
8/26/2011,83,77,71
8/27/2011,78,75,71
8/28/2011,75,70,65
8/29/2011,77,68,59
8/30/2011,82,72,61
8/31/2011,85,74,63
9/1/2011,83,75,66
9/2/2011,78,72,65
9/3/2011,83,75,66
9/4/2011,86,79,72
9/5/2011,81,77,72
9/6/2011,75,68,60
9/7/2011,68,65,62
9/8/2011,79,71,63
9/9/2011,84,76,67
9/10/2011,80,74,68
9/11/2011,71,68,64
9/12/2011,80,73,66
9/13/2011,82,75,67
9/14/2011,85,78,70
9/15/2011,76,65,53
9/16/2011,65,58,51
9/17/2011,65,59,53
9/18/2011,68,61,53
9/19/2011,68,60,52
9/20/2011,68,65,61
9/21/2011,73,68,63
9/22/2011,80,74,68
9/23/2011,73,71,69
9/24/2011,76,73,70
9/25/2011,80,75,70
9/26/2011,80,74,68
9/27/2011,77,73,69
9/28/2011,74,71,68
9/29/2011,73,67,61
9/30/2011,76,67,58
10/1/2011,67,59,50
10/2/2011,64,57,50
10/3/2011,58,53,48
10/4/2011,63,56,49
10/5/2011,71,62,53
10/6/2011,67,57,47
10/7/2011,66,57,48
10/8/2011,77,66,54
10/9/2011,84,72,60
10/10/2011,81,71,61
10/11/2011,73,68,62
10/12/2011,63,61,58
10/13/2011,66,62,58
10/14/2011,70,64,57
10/15/2011,65,60,54
10/16/2011,66,60,54
10/17/2011,65,61,57
10/18/2011,68,61,54
10/19/2011,62,61,60
10/20/2011,67,61,54
10/21/2011,56,53,50
10/22/2011,60,54,47
10/23/2011,59,55,50
10/24/2011,61,56,50
10/25/2011,62,56,50
10/26/2011,62,57,51
10/27/2011,61,50,38
10/28/2011,49,43,36
10/29/2011,45,39,33
10/30/2011,46,40,33
10/31/2011,53,45,37
11/1/2011,55,50,45
11/2/2011,57,50,42
11/3/2011,59,53,46
11/4/2011,53,47,41
11/5/2011,49,43,36
11/6/2011,54,46,38
11/7/2011,62,54,45
11/8/2011,68,61,53
11/9/2011,65,58,51
11/10/2011,67,57,47
11/11/2011,48,45,41
11/12/2011,57,48,39
11/13/2011,61,54,47
11/14/2011,69,62,54
11/15/2011,65,62,58
11/16/2011,59,56,53
11/17/2011,53,47,40
11/18/2011,46,41,36
11/19/2011,51,45,38
11/20/2011,65,57,49
11/21/2011,59,53,46
11/22/2011,50,47,43
11/23/2011,53,46,39
11/24/2011,54,46,37
11/25/2011,61,54,46
11/26/2011,65,58,50
11/27/2011,63,55,47
11/28/2011,70,63,56
11/29/2011,66,59,51
11/30/2011,52,48,43
12/1/2011,50,44,37
12/2/2011,52,46,39
12/3/2011,47,42,37
12/4/2011,55,49,42
12/5/2011,59,53,47
12/6/2011,62,59,56
12/7/2011,62,52,42
12/8/2011,45,41,36
12/9/2011,52,44,36
12/10/2011,46,39,32
12/11/2011,39,34,29
12/12/2011,44,39,33
12/13/2011,47,40,32
12/14/2011,50,43,36
12/15/2011,59,53,47
12/16/2011,59,50,41
12/17/2011,42,37,31
12/18/2011,31,27,22
12/19/2011,47,38,28
12/20/2011,48,45,41
12/21/2011,62,52,42
12/22/2011,58,53,48
12/23/2011,49,42,35
12/24/2011,36,33,29
12/25/2011,46,39,31
12/26/2011,45,42,38
12/27/2011,57,48,38
12/28/2011,50,41,31
12/29/2011,38,31,24
12/30/2011,51,44,37
12/31/2011,54,50,46
1/1/2012,52,47,41
1/2/2012,50,42,33
1/3/2012,33,24,15
1/4/2012,27,20,13
1/5/2012,40,34,27
1/6/2012,53,44,35
1/7/2012,62,54,46
1/8/2012,46,40,33
1/9/2012,41,36,31
1/10/2012,47,40,33
1/11/2012,48,43,37
1/12/2012,45,43,41
1/13/2012,50,39,28
1/14/2012,32,30,27
1/15/2012,27,21,15
1/16/2012,37,26,15
1/17/2012,53,45,36
1/18/2012,54,39,24
1/19/2012,37,29,20
1/20/2012,36,30,24
1/21/2012,29,26,22
1/22/2012,34,26,18
1/23/2012,53,44,34
1/24/2012,53,48,42
1/25/2012,44,40,36
1/26/2012,40,37,33
1/27/2012,59,50,40
1/28/2012,44,40,37
1/29/2012,-,-,-
1/30/2012,-,-,-
1/31/2012,55,54,54
2/1/2012,62,55,48
2/2/2012,50,43,35
2/3/2012,44,37,30
2/4/2012,46,41,35
2/5/2012,40,36,32
2/6/2012,51,42,33
2/7/2012,49,44,38
2/8/2012,38,35,31
2/9/2012,46,39,31
2/10/2012,45,40,34
2/11/2012,38,35,32
2/12/2012,32,26,20
2/13/2012,44,36,28
2/14/2012,47,42,36
2/15/2012,46,43,39
2/16/2012,44,40,36
2/17/2012,50,46,41
2/18/2012,48,42,35
2/19/2012,44,40,35
2/20/2012,46,39,31
2/21/2012,46,39,32
2/22/2012,57,50,43
2/23/2012,58,52,46
2/24/2012,46,41,36
2/25/2012,45,39,33
2/26/2012,45,37,29
2/27/2012,59,48,36
2/28/2012,50,45,40
2/29/2012,42,40,38
3/1/2012,41,39,37
3/2/2012,42,38,33
3/3/2012,56,49,42
3/4/2012,45,41,36
3/5/2012,44,36,28
3/6/2012,44,35,25
3/7/2012,62,50,37
3/8/2012,71,62,53
3/9/2012,64,51,37
3/10/2012,43,36,29
3/11/2012,61,49,36
3/12/2012,71,59,47
3/13/2012,74,64,54
3/14/2012,70,60,50
3/15/2012,52,48,43
3/16/2012,51,47,43
3/17/2012,62,54,45
3/18/2012,64,55,46
3/19/2012,74,65,55
3/20/2012,73,64,55
3/21/2012,67,62,57
3/22/2012,78,67,56
3/23/2012,76,67,58
3/24/2012,65,61,57
3/25/2012,52,49,45
3/26/2012,54,44,34
3/27/2012,51,41,30
3/28/2012,67,56,44
3/29/2012,61,52,43
3/30/2012,57,49,40
3/31/2012,43,41,38
4/1/2012,52,47,42
4/2/2012,57,49,40
4/3/2012,64,52,40
4/4/2012,68,58,47
4/5/2012,58,50,42
4/6/2012,59,49,38
4/7/2012,61,51,40
4/8/2012,67,56,44
4/9/2012,64,57,49
4/10/2012,60,53,45
4/11/2012,53,48,43
4/12/2012,61,52,43
4/13/2012,65,54,43
4/14/2012,72,61,50
4/15/2012,77,68,58
4/16/2012,88,77,65
4/17/2012,78,70,61
4/18/2012,62,56,49
4/19/2012,70,59,47
4/20/2012,71,63,54
4/21/2012,71,63,54
4/22/2012,54,50,46
4/23/2012,54,48,42
4/24/2012,59,50,41
4/25/2012,62,53,43
4/26/2012,61,53,45
4/27/2012,56,49,41
4/28/2012,60,49,38
4/29/2012,63,54,44
4/30/2012,62,53,43
5/1/2012,68,60,51
5/2/2012,53,52,50
5/3/2012,58,54,50
5/4/2012,73,64,54
5/5/2012,63,60,56
5/6/2012,65,59,53
5/7/2012,65,59,52
5/8/2012,66,61,55
5/9/2012,69,63,57
5/10/2012,64,58,52
5/11/2012,68,59,49
5/12/2012,78,66,53
5/13/2012,81,72,63
5/14/2012,70,67,63
5/15/2012,65,63,61
5/16/2012,78,70,61
5/17/2012,72,63,53
5/18/2012,72,63,54
5/19/2012,80,67,53
5/20/2012,78,68,57
5/21/2012,62,60,57
5/22/2012,70,65,60
5/23/2012,75,70,64
5/24/2012,66,64,62
5/25/2012,75,68,60
5/26/2012,84,76,67
5/27/2012,81,73,64
5/28/2012,89,80,71
5/29/2012,89,79,68
5/30/2012,76,72,68
5/31/2012,79,73,66
6/1/2012,74,68,62
6/2/2012,75,68,61
6/3/2012,76,67,58
6/4/2012,63,59,54
6/5/2012,64,58,51
6/6/2012,72,63,54
6/7/2012,78,68,58
6/8/2012,81,71,60
6/9/2012,78,71,64
6/10/2012,84,75,66
6/11/2012,77,71,64
6/12/2012,72,69,65
6/13/2012,69,67,64
6/14/2012,77,70,62
6/15/2012,80,70,60
6/16/2012,80,70,60
6/17/2012,73,66,58
6/18/2012,72,65,57
6/19/2012,77,70,63
6/20/2012,94,82,70
6/21/2012,94,87,79
6/22/2012,90,80,70
6/23/2012,84,77,69
6/24/2012,84,75,66
6/25/2012,74,68,62
6/26/2012,72,65,58
6/27/2012,81,77,72
6/28/2012,88,78,68
6/29/2012,93,81,68
6/30/2012,93,85,77
7/1/2012,94,84,74
7/2/2012,88,80,72
7/3/2012,89,80,71
7/4/2012,92,81,70
7/5/2012,95,86,77
7/6/2012,93,83,72
7/7/2012,97,85,72
7/8/2012,92,82,72
7/9/2012,86,80,73
7/10/2012,87,78,69
7/11/2012,85,78,71
7/12/2012,89,80,70
7/13/2012,89,82,74
7/14/2012,85,79,73
7/15/2012,89,80,71
7/16/2012,91,81,70
7/17/2012,96,85,74
7/18/2012,100,87,73
7/19/2012,76,72,68
7/20/2012,72,67,61
7/21/2012,78,70,61
7/22/2012,83,74,65
7/23/2012,86,79,71
7/24/2012,91,83,74
7/25/2012,85,76,67
7/26/2012,88,78,68
7/27/2012,87,79,71
7/28/2012,81,75,68
7/29/2012,80,74,68
7/30/2012,81,75,68
7/31/2012,80,75,70
8/1/2012,78,74,70
8/2/2012,87,79,70
8/3/2012,89,82,75
8/4/2012,90,83,75
8/5/2012,91,82,73
8/6/2012,86,79,72
8/7/2012,83,76,68
8/8/2012,86,80,73
8/9/2012,88,81,73
8/10/2012,80,75,70
8/11/2012,87,81,75
8/12/2012,87,80,73
8/13/2012,86,78,69
8/14/2012,79,76,72
8/15/2012,82,75,67
8/16/2012,85,76,66
8/17/2012,88,77,65
8/18/2012,79,71,63
8/19/2012,74,68,62
8/20/2012,78,72,65
8/21/2012,82,74,66
8/22/2012,82,75,68
8/23/2012,85,77,69
8/24/2012,87,78,69
8/25/2012,86,78,70
8/26/2012,84,76,68
8/27/2012,81,76,70
8/28/2012,87,80,73
8/29/2012,79,73,67
8/30/2012,82,72,61
8/31/2012,91,80,69
9/1/2012,91,83,74
9/2/2012,82,77,71
9/3/2012,79,75,71
9/4/2012,80,75,70
9/5/2012,80,76,71
9/6/2012,80,75,69
9/7/2012,87,79,71
9/8/2012,81,72,63
9/9/2012,78,71,63
9/10/2012,72,65,58
9/11/2012,73,64,54
9/12/2012,80,70,59
9/13/2012,81,72,63
9/14/2012,80,72,64
9/15/2012,73,67,60
9/16/2012,75,66,56
9/17/2012,78,68,57
9/18/2012,75,71,67
9/19/2012,70,64,57
9/20/2012,69,62,54
9/21/2012,75,68,60
9/22/2012,76,68,60
9/23/2012,68,62,55
9/24/2012,67,60,53
9/25/2012,72,63,54
9/26/2012,77,70,63
9/27/2012,75,69,63
9/28/2012,69,65,60
9/29/2012,65,61,57
9/30/2012,68,62,55
10/1/2012,70,61,52
10/2/2012,69,66,62
10/3/2012,73,68,63
10/4/2012,74,70,66
10/5/2012,78,70,61
10/6/2012,77,66,54
10/7/2012,54,50,46
10/8/2012,55,50,44
10/9/2012,58,54,50
10/10/2012,66,60,53
10/11/2012,59,53,47
10/12/2012,56,49,42
10/13/2012,53,46,38
10/14/2012,70,62,53
10/15/2012,71,65,59
10/16/2012,59,54,48
10/17/2012,61,53,44
10/18/2012,65,58,50
10/19/2012,66,64,61
10/20/2012,69,62,54
10/21/2012,65,57,49
10/22/2012,66,58,49
10/23/2012,65,60,54
10/24/2012,59,58,56
10/25/2012,62,59,55
10/26/2012,65,61,57
10/27/2012,65,62,59
10/28/2012,59,57,55
10/29/2012,62,57,52
10/30/2012,54,51,47
10/31/2012,50,47,44
11/1/2012,51,47,43
11/2/2012,53,48,42
11/3/2012,51,46,40
11/4/2012,51,45,39
11/5/2012,45,40,35
11/6/2012,42,37,31
11/7/2012,41,36,31
11/8/2012,48,40,32
11/9/2012,53,45,36
11/10/2012,55,49,42
11/11/2012,64,57,50
11/12/2012,66,57,48
11/13/2012,62,51,40
11/14/2012,47,42,37
11/15/2012,45,40,35
11/16/2012,46,42,38
11/17/2012,51,45,39
11/18/2012,49,44,38
11/19/2012,47,42,37
11/20/2012,51,46,40
11/21/2012,53,47,40
11/22/2012,54,48,41
11/23/2012,56,50,43
11/24/2012,50,43,35
11/25/2012,40,37,33
11/26/2012,48,42,36
11/27/2012,42,38,34
11/28/2012,41,38,34
11/29/2012,43,39,34
11/30/2012,46,42,38
12/1/2012,41,39,36
12/2/2012,52,47,41
12/3/2012,60,55,49
12/4/2012,62,55,47
12/5/2012,58,47,35
12/6/2012,40,35,29
12/7/2012,46,41,35
12/8/2012,50,47,44
12/9/2012,50,46,42
12/10/2012,59,52,44
12/11/2012,58,50,41
12/12/2012,43,40,36
12/13/2012,46,41,36
12/14/2012,48,43,37
12/15/2012,47,43,38
12/16/2012,47,45,42
12/17/2012,43,42,40
12/18/2012,54,49,43
12/19/2012,47,43,39
12/20/2012,47,41,35
12/21/2012,56,46,36
12/22/2012,38,37,36
12/23/2012,42,39,35
12/24/2012,40,37,33
12/25/2012,41,37,32
12/26/2012,39,34,28
12/27/2012,39,35,30
12/28/2012,37,34,30
12/29/2012,34,32,30
12/30/2012,34,31,28
12/31/2012,38,33,28
1/1/2013,40,33,26
1/2/2013,33,28,22
1/3/2013,32,28,24
1/4/2013,37,34,30
1/5/2013,42,37,32
1/6/2013,46,40,34
1/7/2013,45,41,37
1/8/2013,48,42,35
1/9/2013,49,44,39
1/10/2013,47,44,40
1/11/2013,46,42,37
1/12/2013,47,45,42
1/13/2013,50,47,43
1/14/2013,56,47,38
1/15/2013,38,37,35
1/16/2013,37,35,32
1/17/2013,43,39,35
1/18/2013,35,30,25
1/19/2013,51,41,30
1/20/2013,53,42,30
1/21/2013,32,29,26
1/22/2013,27,20,13
1/23/2013,20,16,11
1/24/2013,22,17,12
1/25/2013,24,19,13
1/26/2013,27,21,15
1/27/2013,34,27,19
1/28/2013,36,33,29
1/29/2013,49,43,36
1/30/2013,59,49,39
1/31/2013,61,46,30
2/1/2013,31,28,24
2/2/2013,29,24,19
2/3/2013,30,27,24
2/4/2013,30,27,23
2/5/2013,32,30,28
2/6/2013,39,34,29
2/7/2013,32,29,26
2/8/2013,34,31,27
2/9/2013,32,27,21
2/10/2013,36,27,18
2/11/2013,45,40,34
2/12/2013,44,40,36
2/13/2013,44,39,33
2/14/2013,46,40,33
2/15/2013,55,46,37
2/16/2013,41,36,31
2/17/2013,32,25,18
2/18/2013,35,26,17
2/19/2013,49,41,33
2/20/2013,38,32,25
2/21/2013,34,29,24
2/22/2013,38,32,25
2/23/2013,42,39,36
2/24/2013,47,41,34
2/25/2013,45,39,32
2/26/2013,44,40,35
2/27/2013,47,42,36
2/28/2013,51,45,39
3/1/2013,45,41,36
3/2/2013,40,36,31
3/3/2013,40,35,29
3/4/2013,42,35,27
3/5/2013,49,40,31
3/6/2013,42,40,38
3/7/2013,38,36,33
3/8/2013,42,37,31
3/9/2013,55,45,35
3/10/2013,50,43,36
3/11/2013,54,47,40
3/12/2013,57,50,43
3/13/2013,52,45,38
3/14/2013,41,35,29
3/15/2013,47,39,30
3/16/2013,41,37,32
3/17/2013,38,34,29
3/18/2013,35,32,28
3/19/2013,43,38,33
3/20/2013,45,39,32
3/21/2013,40,35,30
3/22/2013,41,35,28
3/23/2013,46,39,32
3/24/2013,47,40,33
3/25/2013,40,38,36
3/26/2013,53,45,37
3/27/2013,53,45,36
3/28/2013,51,44,37
3/29/2013,55,48,40
3/30/2013,59,50,40
3/31/2013,54,49,44
4/1/2013,62,50,37
4/2/2013,43,38,33
4/3/2013,46,40,33
4/4/2013,53,43,33
4/5/2013,64,53,41
4/6/2013,52,44,35
4/7/2013,55,48,40
4/8/2013,73,62,51
4/9/2013,82,67,51
4/10/2013,74,65,55
4/11/2013,60,54,47
4/12/2013,47,44,41
4/13/2013,58,50,41
4/14/2013,57,52,46
4/15/2013,59,52,44
4/16/2013,63,55,47
4/17/2013,71,63,55
4/18/2013,59,55,51
4/19/2013,71,63,55
4/20/2013,60,52,43
4/21/2013,55,46,37
4/22/2013,55,48,41
4/23/2013,53,47,41
4/24/2013,69,57,44
4/25/2013,66,56,46
4/26/2013,67,59,50
4/27/2013,71,60,48
4/28/2013,69,60,51
4/29/2013,57,55,52
4/30/2013,68,60,51
5/1/2013,69,58,47
5/2/2013,72,61,49
5/3/2013,66,58,49
5/4/2013,69,59,48
5/5/2013,64,55,46
5/6/2013,69,58,46
5/7/2013,74,63,52
5/8/2013,63,59,55
5/9/2013,68,61,54
5/10/2013,79,69,59
5/11/2013,70,66,61
5/12/2013,70,61,51
5/13/2013,58,52,45
5/14/2013,61,52,42
5/15/2013,69,62,54
5/16/2013,79,71,62
5/17/2013,72,65,58
5/18/2013,65,61,56
5/19/2013,59,57,55
5/20/2013,79,69,58
5/21/2013,86,77,68
5/22/2013,78,69,59
5/23/2013,80,72,64
5/24/2013,65,55,45
5/25/2013,54,50,45
5/26/2013,66,57,48
5/27/2013,73,62,51
5/28/2013,68,62,56
5/29/2013,82,70,58
5/30/2013,90,81,72
5/31/2013,90,83,75
6/1/2013,90,82,73
6/2/2013,88,79,69
6/3/2013,78,72,66
6/4/2013,75,66,57
6/5/2013,74,66,58
6/6/2013,70,65,59
6/7/2013,63,61,59
6/8/2013,77,67,57
6/9/2013,80,72,63
6/10/2013,70,66,62
6/11/2013,80,72,64
6/12/2013,76,71,65
6/13/2013,69,62,55
6/14/2013,72,63,53
6/15/2013,80,71,61
6/16/2013,80,73,65
6/17/2013,84,77,69
6/18/2013,84,74,64
6/19/2013,77,68,59
6/20/2013,80,71,62
6/21/2013,82,73,64
6/22/2013,84,75,65
6/23/2013,88,79,70
6/24/2013,92,83,74
6/25/2013,91,82,73
6/26/2013,85,80,74
6/27/2013,86,80,73
6/28/2013,85,79,73
6/29/2013,83,77,71
6/30/2013,86,80,73
7/1/2013,77,75,72
7/2/2013,82,77,72
7/3/2013,83,78,73
7/4/2013,87,81,75
7/5/2013,90,83,76
7/6/2013,92,85,78
7/7/2013,92,85,78
7/8/2013,89,81,73
7/9/2013,88,81,74
7/10/2013,85,80,75
7/11/2013,84,80,76
7/12/2013,77,73,68
7/13/2013,81,74,67
7/14/2013,90,82,74
7/15/2013,94,86,78
7/16/2013,94,86,77
7/17/2013,97,88,79
7/18/2013,98,90,81
7/19/2013,96,90,83
7/20/2013,93,87,81
7/21/2013,89,83,76
7/22/2013,86,81,75
7/23/2013,87,80,73
7/24/2013,83,76,68
7/25/2013,68,66,64
7/26/2013,83,74,65
7/27/2013,82,76,70
7/28/2013,78,74,70
7/29/2013,85,77,69
7/30/2013,83,75,67
7/31/2013,83,75,67
8/1/2013,76,71,66
8/2/2013,83,75,67
8/3/2013,78,73,68
8/4/2013,80,73,66
8/5/2013,78,70,62
8/6/2013,82,73,64
8/7/2013,80,75,70
8/8/2013,81,76,70
8/9/2013,85,80,74
8/10/2013,83,77,70
8/11/2013,81,73,65
8/12/2013,82,76,70
8/13/2013,77,73,68
8/14/2013,74,68,61
8/15/2013,78,69,59
8/16/2013,82,73,64
8/17/2013,84,74,64
8/18/2013,76,72,68
8/19/2013,79,73,66
8/20/2013,88,78,68
8/21/2013,90,81,72
8/22/2013,78,75,71
8/23/2013,82,77,71
8/24/2013,80,73,65
8/25/2013,83,74,64
8/26/2013,84,76,68
8/27/2013,87,79,71
8/28/2013,86,79,71
8/29/2013,80,76,71
8/30/2013,85,78,70
8/31/2013,86,80,73
9/1/2013,84,80,75
9/2/2013,82,78,74
9/3/2013,82,75,68
9/4/2013,82,74,65
9/5/2013,80,72,64
9/6/2013,72,65,57
9/7/2013,80,70,59
9/8/2013,83,74,64
9/9/2013,73,65,57
9/10/2013,87,78,68
9/11/2013,96,87,77
9/12/2013,87,79,70
9/13/2013,77,68,59
9/14/2013,67,61,54
9/15/2013,73,62,51
9/16/2013,73,65,56
9/17/2013,65,58,50
9/18/2013,72,62,51
9/19/2013,78,67,55
9/20/2013,79,70,60
9/21/2013,77,69,61
9/22/2013,69,62,54
9/23/2013,66,58,50
9/24/2013,73,60,47
9/25/2013,73,63,52
9/26/2013,71,65,58
9/27/2013,69,63,57
9/28/2013,73,65,56
9/29/2013,72,65,57
9/30/2013,75,66,56
10/1/2013,82,71,59
10/2/2013,83,74,64
10/3/2013,78,71,63
10/4/2013,86,76,66
10/5/2013,76,70,64
10/6/2013,70,68,65
10/7/2013,76,68,60
10/8/2013,67,61,54
10/9/2013,62,58,53
10/10/2013,65,60,54
10/11/2013,68,64,60
10/12/2013,72,66,60
10/13/2013,65,61,56
10/14/2013,66,59,52
10/15/2013,72,63,53
10/16/2013,67,62,56
10/17/2013,73,67,61
10/18/2013,68,62,55
10/19/2013,64,58,52
10/20/2013,63,57,50
10/21/2013,66,58,50
10/22/2013,67,59,51
10/23/2013,55,50,45
10/24/2013,54,48,41
10/25/2013,53,47,40
10/26/2013,55,48,41
10/27/2013,58,52,46
10/28/2013,61,52,43
10/29/2013,56,50,44
10/30/2013,60,54,47
10/31/2013,66,60,53
11/1/2013,70,65,59
11/2/2013,68,62,55
11/3/2013,55,46,37
11/4/2013,46,41,35
11/5/2013,55,48,41
11/6/2013,61,55,49
11/7/2013,64,54,44
11/8/2013,50,45,40
11/9/2013,50,44,38
11/10/2013,61,53,44
11/11/2013,53,48,43
11/12/2013,52,42,31
11/13/2013,39,34,29
11/14/2013,52,43,33
11/15/2013,57,51,44
11/16/2013,60,53,45
11/17/2013,60,56,51
11/18/2013,65,58,51
11/19/2013,51,44,36
11/20/2013,44,38,32
11/21/2013,52,44,35
11/22/2013,57,54,51
11/23/2013,54,43,31
11/24/2013,30,27,23
11/25/2013,35,29,23
11/26/2013,47,40,33
11/27/2013,62,49,35
11/28/2013,35,33,30
11/29/2013,39,34,29
11/30/2013,39,32,25
12/1/2013,49,43,36
12/2/2013,49,45,41
12/3/2013,53,46,38
12/4/2013,52,47,41
12/5/2013,60,54,48
12/6/2013,62,50,37
12/7/2013,41,37,32
12/8/2013,33,31,29
12/9/2013,39,35,31
12/10/2013,37,34,30
12/11/2013,33,30,27
12/12/2013,30,27,23
12/13/2013,35,29,23
12/14/2013,34,28,22
12/15/2013,40,35,30
12/16/2013,33,29,25
12/17/2013,32,28,24
12/18/2013,37,30,23
12/19/2013,47,39,30
12/20/2013,53,47,41
12/21/2013,65,58,51
12/22/2013,71,66,61
12/23/2013,64,53,42
12/24/2013,42,34,26
12/25/2013,31,25,19
12/26/2013,36,33,30
12/27/2013,40,36,31
12/28/2013,55,46,36
12/29/2013,48,45,41
12/30/2013,45,34,23
12/31/2013,32,27,21
1/1/2014,33,29,24
1/2/2014,33,26,18
1/3/2014,18,14,9
1/4/2014,29,19,8
1/5/2014,40,34,27
1/6/2014,55,37,19
1/7/2014,19,12,4
1/8/2014,22,16,9
1/9/2014,32,27,22
1/10/2014,37,34,30
1/11/2014,58,48,37
1/12/2014,54,46,38
1/13/2014,51,44,37
1/14/2014,52,48,44
1/15/2014,45,40,34
1/16/2014,41,38,35
1/17/2014,45,39,32
1/18/2014,39,34,28
1/19/2014,36,31,25
1/20/2014,45,40,34
1/21/2014,33,23,12
1/22/2014,18,13,7
1/23/2014,19,14,9
1/24/2014,19,15,10
1/25/2014,28,24,19
1/26/2014,34,26,17
1/27/2014,44,33,21
1/28/2014,21,17,12
1/29/2014,23,19,14
1/30/2014,30,23,16
1/31/2014,39,32,25
2/1/2014,45,41,36
2/2/2014,56,48,39
2/3/2014,43,38,32
2/4/2014,35,29,22
2/5/2014,34,32,29
2/6/2014,32,27,21
2/7/2014,32,28,24
2/8/2014,29,25,21
2/9/2014,31,26,21
2/10/2014,29,25,21
2/11/2014,26,21,16
2/12/2014,25,19,13
2/13/2014,36,30,24
2/14/2014,40,36,31
2/15/2014,37,32,27
2/16/2014,30,26,21
2/17/2014,32,25,18
2/18/2014,39,33,26
2/19/2014,45,40,34
2/20/2014,51,44,37
2/21/2014,49,43,36
2/22/2014,54,47,40
2/23/2014,54,49,43
2/24/2014,44,36,27
2/25/2014,33,29,24
2/26/2014,31,26,20
2/27/2014,34,24,14
2/28/2014,24,17,9
3/1/2014,37,29,20
3/2/2014,40,36,32
3/3/2014,32,25,17
3/4/2014,29,21,13
3/5/2014,39,33,26
3/6/2014,31,24,16
3/7/2014,37,32,26
3/8/2014,57,46,35
3/9/2014,44,40,36
3/10/2014,51,44,36
3/11/2014,66,56,45
3/12/2014,56,44,32
3/13/2014,32,26,19
3/14/2014,46,34,22
3/15/2014,58,50,42
3/16/2014,42,36,30
3/17/2014,35,29,23
3/18/2014,43,36,28
3/19/2014,46,39,32
3/20/2014,54,47,40
3/21/2014,51,45,39
3/22/2014,63,52,41
3/23/2014,42,35,27
3/24/2014,35,28,21
3/25/2014,39,33,26
3/26/2014,36,30,24
3/27/2014,44,33,22
3/28/2014,62,50,37
3/29/2014,59,51,43
3/30/2014,49,44,39
3/31/2014,56,46,36
4/1/2014,60,50,39
4/2/2014,54,48,42
4/3/2014,67,57,46
4/4/2014,47,44,40
4/5/2014,54,47,40
4/6/2014,61,49,36
4/7/2014,53,48,43
4/8/2014,64,55,46
4/9/2014,61,53,45
4/10/2014,58,50,42
4/11/2014,75,66,56
4/12/2014,73,62,50
4/13/2014,77,66,54
4/14/2014,75,67,59
4/15/2014,63,48,33
4/16/2014,49,40,31
4/17/2014,48,42,36
4/18/2014,49,42,35
4/19/2014,68,55,41
4/20/2014,60,53,45
4/21/2014,67,54,41
4/22/2014,71,61,51
4/23/2014,61,53,44
4/24/2014,62,52,42
4/25/2014,63,54,44
4/26/2014,67,57,46
4/27/2014,59,53,47
4/28/2014,67,56,45
4/29/2014,52,48,43
4/30/2014,52,47,41
5/1/2014,78,65,51
5/2/2014,70,63,56
5/3/2014,71,63,54
5/4/2014,65,60,54
5/5/2014,70,60,50
5/6/2014,71,62,52
5/7/2014,69,60,50
5/8/2014,59,56,53
5/9/2014,63,59,55
5/10/2014,83,70,57
5/11/2014,82,71,60
5/12/2014,85,75,64
5/13/2014,73,63,53
5/14/2014,71,62,52
5/15/2014,71,65,58
5/16/2014,68,63,58
5/17/2014,70,62,53
5/18/2014,67,59,51
5/19/2014,72,61,49
5/20/2014,78,66,53
5/21/2014,74,69,63
5/22/2014,67,63,59
5/23/2014,71,64,56
5/24/2014,70,64,57
5/25/2014,80,68,55
5/26/2014,86,76,66
5/27/2014,86,75,64
5/28/2014,64,59,54
5/29/2014,66,59,51
5/30/2014,75,65,55
5/31/2014,73,65,57
6/1/2014,77,66,55
6/2/2014,80,70,59
6/3/2014,87,76,65
6/4/2014,82,73,63
6/5/2014,76,69,61
6/6/2014,76,69,61
6/7/2014,82,71,60
6/8/2014,86,76,66
6/9/2014,73,68,63
6/10/2014,77,71,65
6/11/2014,70,66,61
