date,high,avg,low
9/5/2010,60,58,57
9/6/2010,62,60,57
9/7/2010,64,60,57
9/8/2010,62,60,57
9/9/2010,66,62,59
9/10/2010,64,60,57
9/11/2010,62,60,57
9/12/2010,64,62,59
9/13/2010,62,60,59
9/14/2010,62,60,57
9/15/2010,64,62,59
9/16/2010,64,62,59
9/17/2010,66,62,57
9/18/2010,68,64,59
9/19/2010,66,62,59
9/20/2010,66,62,59
9/21/2010,66,62,59
9/22/2010,68,64,60
9/23/2010,66,62,59
9/24/2010,66,62,59
9/25/2010,64,62,59
9/26/2010,66,62,59
9/27/2010,62,60,59
9/28/2010,66,62,59
9/29/2010,66,62,57
9/30/2010,64,62,59
10/1/2010,66,62,59
10/2/2010,64,60,57
10/3/2010,62,60,59
10/4/2010,66,62,59
10/5/2010,62,60,57
10/6/2010,64,62,59
10/7/2010,66,62,59
10/8/2010,66,62,59
10/9/2010,68,64,59
10/10/2010,64,62,59
10/11/2010,66,62,59
10/12/2010,68,64,59
10/13/2010,66,62,59
10/14/2010,66,62,59
10/15/2010,68,64,59
10/16/2010,66,62,59
10/17/2010,64,60,57
10/18/2010,68,62,57
10/19/2010,66,63,60
10/20/2010,66,63,60
10/21/2010,68,64,60
10/22/2010,68,64,60
10/23/2010,66,63,60
10/24/2010,68,64,60
10/25/2010,68,64,60
10/26/2010,68,64,60
10/27/2010,68,64,60
10/28/2010,66,63,60
10/29/2010,68,64,60
10/30/2010,68,64,60
10/31/2010,64,62,59
11/1/2010,64,62,59
11/2/2010,68,64,60
11/3/2010,69,64,60
11/4/2010,69,64,60
11/5/2010,66,63,60
11/6/2010,66,62,59
11/7/2010,66,63,60
11/8/2010,66,63,60
11/9/2010,68,64,59
11/10/2010,68,64,60
11/11/2010,68,64,60
11/12/2010,68,64,60
11/13/2010,69,64,60
11/14/2010,69,64,60
11/15/2010,68,64,60
11/16/2010,69,64,60
11/17/2010,71,66,62
11/18/2010,69,64,60
11/19/2010,71,66,60
11/20/2010,73,68,64
11/21/2010,71,66,62
11/22/2010,71,66,62
11/23/2010,71,66,60
11/24/2010,68,64,60
11/25/2010,71,66,60
11/26/2010,69,66,62
11/27/2010,71,68,64
11/28/2010,73,68,64
11/29/2010,71,68,64
11/30/2010,69,66,62
12/1/2010,69,66,62
12/2/2010,71,66,62
12/3/2010,69,66,64
12/4/2010,71,66,62
12/5/2010,68,66,64
12/6/2010,71,68,64
12/7/2010,71,66,62
12/8/2010,73,68,64
12/9/2010,69,66,62
12/10/2010,69,66,62
12/11/2010,73,68,64
12/12/2010,73,68,64
12/13/2010,71,66,62
12/14/2010,68,65,62
12/15/2010,69,64,60
12/16/2010,73,68,64
12/17/2010,73,68,64
12/18/2010,73,68,64
12/19/2010,75,70,64
12/20/2010,71,68,64
12/21/2010,73,68,64
12/22/2010,75,70,66
12/23/2010,73,68,64
12/24/2010,75,70,64
12/25/2010,75,70,64
12/26/2010,73,68,64
12/27/2010,75,70,66
12/28/2010,73,68,64
12/29/2010,75,70,66
12/30/2010,73,70,66
12/31/2010,75,70,64
1/1/2011,75,70,64
1/2/2011,77,72,66
1/3/2011,77,72,68
1/4/2011,75,70,64
1/5/2011,73,68,64
1/6/2011,77,70,64
1/7/2011,73,70,66
1/8/2011,75,70,66
1/9/2011,77,72,66
1/10/2011,75,70,66
1/11/2011,77,72,66
1/12/2011,78,72,66
1/13/2011,77,72,66
1/14/2011,80,73,66
1/15/2011,77,72,68
1/16/2011,77,72,68
1/17/2011,75,70,64
1/18/2011,80,74,68
1/19/2011,78,73,68
1/20/2011,77,72,68
1/21/2011,77,72,66
1/22/2011,77,72,66
1/23/2011,78,73,68
1/24/2011,77,72,66
1/25/2011,78,72,66
1/26/2011,78,73,68
1/27/2011,80,74,69
1/28/2011,80,76,71
1/29/2011,82,76,71
1/30/2011,82,76,69
1/31/2011,78,73,68
2/1/2011,80,74,69
2/2/2011,80,74,69
2/3/2011,78,74,69
2/4/2011,82,76,69
2/5/2011,84,76,69
2/6/2011,82,78,73
2/7/2011,84,78,71
2/8/2011,82,76,71
2/9/2011,84,76,69
2/10/2011,78,74,69
2/11/2011,80,74,68
2/12/2011,78,74,69
2/13/2011,80,76,71
2/14/2011,77,74,69
2/15/2011,80,73,66
2/16/2011,82,75,68
2/17/2011,78,73,68
2/18/2011,77,72,68
2/19/2011,80,73,66
2/20/2011,78,72,66
2/21/2011,78,72,66
2/22/2011,80,74,68
2/23/2011,77,72,66
2/24/2011,82,74,66
2/25/2011,86,78,71
2/26/2011,84,76,69
2/27/2011,77,72,66
2/28/2011,73,70,66
3/1/2011,71,68,64
3/2/2011,73,68,64
3/3/2011,80,73,66
3/4/2011,82,76,71
3/5/2011,82,76,69
3/6/2011,78,73,68
3/7/2011,80,73,66
3/8/2011,78,72,66
3/9/2011,80,73,66
3/10/2011,80,74,68
3/11/2011,80,74,69
3/12/2011,80,74,68
3/13/2011,75,72,68
3/14/2011,78,72,66
3/15/2011,77,72,66
3/16/2011,75,70,64
3/17/2011,71,68,64
3/18/2011,71,68,64
3/19/2011,73,68,64
3/20/2011,75,70,66
3/21/2011,82,75,68
3/22/2011,77,72,66
3/23/2011,77,72,66
3/24/2011,78,72,66
3/25/2011,77,72,66
3/26/2011,75,70,64
3/27/2011,71,68,64
3/28/2011,69,66,62
3/29/2011,75,68,62
3/30/2011,69,66,62
3/31/2011,75,68,62
4/1/2011,75,70,66
4/2/2011,73,68,64
4/3/2011,75,70,66
4/4/2011,75,68,62
4/5/2011,77,72,66
4/6/2011,73,68,62
4/7/2011,78,72,66
4/8/2011,75,70,64
4/9/2011,78,71,64
4/10/2011,75,70,64
4/11/2011,75,70,64
4/12/2011,71,68,64
4/13/2011,77,70,62
4/14/2011,77,70,64
4/15/2011,75,70,64
4/16/2011,73,68,64
4/17/2011,75,70,64
4/18/2011,75,70,64
4/19/2011,73,68,64
4/20/2011,73,68,64
4/21/2011,75,70,64
4/22/2011,75,70,64
4/23/2011,75,70,64
4/24/2011,73,68,64
4/25/2011,73,68,64
4/26/2011,73,68,64
4/27/2011,75,70,64
4/28/2011,75,70,64
4/29/2011,75,70,64
4/30/2011,75,70,64
5/1/2011,73,68,64
5/2/2011,73,68,62
5/3/2011,71,66,62
5/4/2011,71,66,62
5/5/2011,75,70,64
5/6/2011,73,68,62
5/7/2011,75,70,64
5/8/2011,75,70,64
5/9/2011,71,68,64
5/10/2011,73,68,64
5/11/2011,69,66,64
5/12/2011,75,70,66
5/13/2011,75,70,66
5/14/2011,73,70,68
5/15/2011,71,68,66
5/16/2011,68,66,64
5/17/2011,71,68,64
5/18/2011,73,68,64
5/19/2011,69,66,62
5/20/2011,69,66,62
5/21/2011,69,66,64
5/22/2011,69,66,64
5/23/2011,71,68,66
5/24/2011,71,66,62
5/25/2011,71,68,66
5/26/2011,69,68,66
5/27/2011,69,66,64
5/28/2011,71,68,64
5/29/2011,69,66,62
5/30/2011,71,68,64
5/31/2011,71,68,64
6/1/2011,71,68,64
6/2/2011,73,66,60
6/3/2011,73,70,66
6/4/2011,71,68,66
6/5/2011,69,68,66
6/6/2011,71,68,66
6/7/2011,71,68,66
6/8/2011,73,70,66
6/9/2011,68,67,66
6/10/2011,69,68,66
6/11/2011,69,68,66
6/12/2011,69,68,66
6/13/2011,71,68,64
6/14/2011,69,66,62
6/15/2011,73,68,64
6/16/2011,71,68,64
6/17/2011,75,70,64
6/18/2011,73,70,66
6/19/2011,69,68,66
6/20/2011,69,66,64
6/21/2011,69,66,64
6/22/2011,69,66,64
6/23/2011,68,66,64
6/24/2011,68,66,64
6/25/2011,68,66,64
6/26/2011,71,68,64
6/27/2011,68,65,62
6/28/2011,69,66,64
6/29/2011,68,65,62
6/30/2011,71,66,62
7/1/2011,68,65,62
7/2/2011,68,65,62
7/3/2011,66,64,62
7/4/2011,66,64,62
7/5/2011,68,65,62
7/6/2011,66,64,62
7/7/2011,66,64,62
7/8/2011,68,65,62
7/9/2011,68,65,62
7/10/2011,66,64,62
7/11/2011,68,65,62
7/12/2011,66,63,60
7/13/2011,66,64,62
7/14/2011,66,63,60
7/15/2011,71,66,62
7/16/2011,68,65,62
7/17/2011,66,64,62
7/18/2011,64,62,60
7/19/2011,64,62,60
7/20/2011,64,62,60
7/21/2011,66,63,60
7/22/2011,64,62,60
7/23/2011,64,62,60
7/24/2011,64,62,60
7/25/2011,66,63,60
7/26/2011,66,63,60
7/27/2011,68,65,62
7/28/2011,69,66,62
7/29/2011,69,64,60
7/30/2011,68,64,60
7/31/2011,66,63,60
8/1/2011,64,62,60
8/2/2011,62,61,60
8/3/2011,62,60,59
8/4/2011,66,63,60
8/5/2011,64,62,60
8/6/2011,62,60,59
8/7/2011,64,62,60
8/8/2011,68,64,60
8/9/2011,64,62,59
8/10/2011,64,62,59
8/11/2011,64,62,60
8/12/2011,64,62,59
8/13/2011,66,62,59
8/14/2011,66,62,59
8/15/2011,66,62,59
8/16/2011,64,62,59
8/17/2011,64,62,60
8/18/2011,64,62,59
8/19/2011,62,60,59
8/20/2011,68,64,59
8/21/2011,62,60,59
8/22/2011,62,60,59
8/23/2011,62,60,59
8/24/2011,62,60,59
8/25/2011,66,62,59
8/26/2011,64,62,59
8/27/2011,64,62,59
8/28/2011,62,60,59
8/29/2011,62,60,59
8/30/2011,66,62,59
8/31/2011,62,60,57
9/1/2011,62,60,59
9/2/2011,62,60,59
9/3/2011,64,60,57
9/4/2011,66,62,59
9/5/2011,66,62,59
9/6/2011,64,62,59
9/7/2011,64,62,59
9/8/2011,62,60,59
9/9/2011,66,62,59
9/10/2011,68,64,59
9/11/2011,66,62,57
9/12/2011,64,62,59
9/13/2011,66,62,59
9/14/2011,66,62,59
9/15/2011,62,60,59
9/16/2011,64,62,59
9/17/2011,66,62,59
9/18/2011,68,64,59
9/19/2011,64,62,59
9/20/2011,66,62,59
9/21/2011,66,62,59
9/22/2011,64,62,59
9/23/2011,66,62,59
9/24/2011,68,64,59
9/25/2011,66,62,59
9/26/2011,68,64,59
9/27/2011,68,64,59
9/28/2011,68,64,59
9/29/2011,66,62,59
9/30/2011,69,64,59
10/1/2011,68,64,59
10/2/2011,69,64,60
10/3/2011,68,64,60
10/4/2011,68,64,60
10/5/2011,68,64,60
10/6/2011,69,64,60
10/7/2011,66,63,60
10/8/2011,68,64,60
10/9/2011,69,64,60
10/10/2011,66,63,60
10/11/2011,68,64,60
10/12/2011,64,62,60
10/13/2011,68,64,59
10/14/2011,69,64,59
10/15/2011,64,62,59
10/16/2011,68,64,59
10/17/2011,68,64,60
10/18/2011,66,63,60
10/19/2011,64,62,59
10/20/2011,68,64,59
10/21/2011,71,64,57
10/22/2011,71,66,60
10/23/2011,71,66,60
10/24/2011,69,64,60
10/25/2011,68,64,60
10/26/2011,71,65,59
10/27/2011,69,66,62
10/28/2011,71,66,60
10/29/2011,71,66,62
10/30/2011,71,66,62
10/31/2011,71,66,62
11/1/2011,71,66,62
11/2/2011,71,68,64
11/3/2011,71,68,64
11/4/2011,73,68,64
11/5/2011,71,66,62
11/6/2011,71,66,62
11/7/2011,71,66,62
11/8/2011,71,66,60
11/9/2011,71,66,60
11/10/2011,73,68,62
11/11/2011,69,66,62
11/12/2011,73,68,64
11/13/2011,73,68,62
11/14/2011,75,70,64
11/15/2011,71,66,62
11/16/2011,69,66,62
11/17/2011,71,66,62
11/18/2011,73,70,64
11/19/2011,73,68,64
11/20/2011,69,66,64
11/21/2011,69,66,64
11/22/2011,73,68,64
11/23/2011,71,68,64
11/24/2011,73,68,64
11/25/2011,69,66,64
11/26/2011,75,70,64
11/27/2011,75,68,60
11/28/2011,71,66,62
11/29/2011,75,70,64
11/30/2011,73,68,64
12/1/2011,73,68,64
12/2/2011,73,70,66
12/3/2011,75,70,66
12/4/2011,75,70,66
12/5/2011,75,70,66
12/6/2011,73,70,66
12/7/2011,73,70,66
12/8/2011,71,68,66
12/9/2011,73,70,66
12/10/2011,73,70,66
12/11/2011,73,70,66
12/12/2011,75,70,64
12/13/2011,75,70,64
12/14/2011,71,68,66
12/15/2011,75,70,64
12/16/2011,78,72,66
12/17/2011,75,70,66
12/18/2011,73,68,64
12/19/2011,73,70,66
12/20/2011,77,72,66
12/21/2011,78,72,66
12/22/2011,71,68,64
12/23/2011,75,70,64
12/24/2011,75,70,64
12/25/2011,73,70,66
12/26/2011,75,70,66
12/27/2011,75,72,68
12/28/2011,78,74,69
12/29/2011,78,72,66
12/30/2011,78,72,66
12/31/2011,80,74,68
1/1/2012,78,73,68
1/2/2012,80,74,68
1/3/2012,80,72,64
1/4/2012,82,74,66
1/5/2012,86,78,71
1/6/2012,78,73,68
1/7/2012,78,74,69
1/8/2012,80,74,68
1/9/2012,77,72,68
1/10/2012,71,68,66
1/11/2012,75,70,66
1/12/2012,73,70,66
1/13/2012,78,72,66
1/14/2012,80,73,66
1/15/2012,80,73,66
1/16/2012,78,72,66
1/17/2012,78,73,68
1/18/2012,78,63,48
1/19/2012,78,72,66
1/20/2012,78,72,66
1/21/2012,82,66,50
1/22/2012,78,73,68
1/23/2012,80,72,64
1/24/2012,78,72,66
1/25/2012,75,72,68
1/26/2012,78,71,64
1/27/2012,77,72,68
1/28/2012,75,72,68
1/29/2012,78,73,66
1/30/2012,80,73,66
1/31/2012,80,73,66
2/1/2012,78,73,68
2/2/2012,80,74,69
2/3/2012,80,74,68
2/4/2012,82,75,68
2/5/2012,78,73,68
2/6/2012,77,72,68
2/7/2012,80,74,69
2/8/2012,82,75,68
2/9/2012,82,76,69
2/10/2012,80,74,68
2/11/2012,78,73,68
2/12/2012,80,74,68
2/13/2012,84,75,66
2/14/2012,82,75,68
2/15/2012,84,78,71
2/16/2012,82,78,73
2/17/2012,82,76,71
2/18/2012,82,78,73
2/19/2012,82,78,73
2/20/2012,84,78,73
2/21/2012,77,73,69
2/22/2012,78,73,68
2/23/2012,82,75,68
2/24/2012,82,75,68
2/25/2012,78,73,68
2/26/2012,77,72,66
2/27/2012,80,74,69
2/28/2012,80,74,68
2/29/2012,84,76,68
3/1/2012,82,75,68
3/2/2012,80,74,69
3/3/2012,78,73,68
3/4/2012,80,76,71
3/5/2012,77,72,68
3/6/2012,80,73,66
3/7/2012,78,74,69
3/8/2012,82,76,71
3/9/2012,82,78,73
3/10/2012,82,78,73
3/11/2012,82,76,71
3/12/2012,82,78,73
3/13/2012,82,76,69
3/14/2012,77,73,69
3/15/2012,78,74,71
3/16/2012,80,76,71
3/17/2012,80,74,69
3/18/2012,77,73,69
3/19/2012,78,73,68
3/20/2012,82,75,68
3/21/2012,84,76,68
3/22/2012,77,72,68
3/23/2012,78,74,69
3/24/2012,80,74,69
3/25/2012,73,70,68
3/26/2012,73,70,68
3/27/2012,80,74,69
3/28/2012,78,74,69
3/29/2012,82,75,68
3/30/2012,80,74,68
3/31/2012,77,72,68
4/1/2012,77,73,69
4/2/2012,75,70,66
4/3/2012,80,74,68
4/4/2012,80,74,68
4/5/2012,80,74,69
4/6/2012,86,78,71
4/7/2012,80,74,69
4/8/2012,82,76,69
4/9/2012,83,77,71
4/10/2012,82,76,69
4/11/2012,82,75,68
4/12/2012,84,76,68
4/13/2012,77,72,68
4/14/2012,78,72,67
4/15/2012,77,72,66
4/16/2012,77,72,66
4/17/2012,72,68,65
4/18/2012,73,68,64
4/19/2012,78,72,66
4/20/2012,78,72,66
4/21/2012,79,72,65
4/22/2012,79,72,65
4/23/2012,78,72,66
4/24/2012,77,72,66
4/25/2012,80,73,66
4/26/2012,74,70,66
4/27/2012,77,72,67
4/28/2012,75,70,66
4/29/2012,78,72,66
4/30/2012,75,70,66
5/1/2012,71,68,64
5/2/2012,76,70,65
5/3/2012,76,70,64
5/4/2012,73,69,65
5/5/2012,77,71,65
5/6/2012,75,70,64
5/7/2012,76,70,64
5/8/2012,77,70,64
5/9/2012,73,69,65
5/10/2012,71,68,66
5/11/2012,76,70,65
5/12/2012,76,70,64
5/13/2012,77,70,64
5/14/2012,73,68,64
5/15/2012,69,66,64
5/16/2012,71,67,63
5/17/2012,70,68,65
5/18/2012,72,68,65
5/19/2012,70,68,66
5/20/2012,72,69,66
5/21/2012,69,66,64
5/22/2012,71,68,64
5/23/2012,73,68,62
5/24/2012,70,67,64
5/25/2012,71,68,64
5/26/2012,73,68,62
5/27/2012,73,68,64
5/28/2012,74,70,66
5/29/2012,76,69,62
5/30/2012,75,70,64
5/31/2012,71,68,66
6/1/2012,72,70,67
6/2/2012,76,72,68
6/3/2012,70,68,66
6/4/2012,71,68,66
6/5/2012,70,68,66
6/6/2012,69,68,66
6/7/2012,74,70,66
6/8/2012,75,70,66
6/9/2012,75,70,65
6/10/2012,74,70,65
6/11/2012,72,68,64
6/12/2012,74,70,67
6/13/2012,74,70,66
6/14/2012,73,70,66
6/15/2012,77,72,66
6/16/2012,70,68,66
6/17/2012,75,70,66
6/18/2012,70,68,66
6/19/2012,75,68,62
6/20/2012,72,68,64
6/21/2012,69,66,64
6/22/2012,70,67,64
6/23/2012,73,68,63
6/24/2012,73,68,64
6/25/2012,72,67,62
6/26/2012,73,68,62
6/27/2012,71,68,64
6/28/2012,68,66,64
6/29/2012,69,66,64
6/30/2012,72,68,65
7/1/2012,69,67,65
7/2/2012,71,68,66
7/3/2012,70,68,65
7/4/2012,70,68,65
7/5/2012,70,68,65
7/6/2012,70,68,65
7/7/2012,71,68,64
7/8/2012,69,66,64
7/9/2012,70,68,65
7/10/2012,73,69,65
7/11/2012,72,69,66
7/12/2012,70,68,65
7/13/2012,77,70,64
7/14/2012,70,68,66
7/15/2012,67,66,64
7/16/2012,68,66,64
7/17/2012,72,68,65
7/18/2012,70,68,65
7/19/2012,73,70,66
7/20/2012,69,68,66
7/21/2012,72,68,65
7/22/2012,73,68,64
7/23/2012,74,69,64
7/24/2012,71,68,64
7/25/2012,70,67,64
7/26/2012,71,68,66
7/27/2012,71,68,64
7/28/2012,71,68,64
7/29/2012,68,66,64
7/30/2012,73,69,65
7/31/2012,69,66,62
8/1/2012,66,64,61
8/2/2012,66,63,60
8/3/2012,67,64,60
8/4/2012,66,63,60
8/5/2012,67,64,60
8/6/2012,65,62,60
8/7/2012,66,63,60
8/8/2012,65,63,61
8/9/2012,63,62,60
8/10/2012,64,62,60
8/11/2012,64,62,60
8/12/2012,64,62,60
8/13/2012,66,63,60
8/14/2012,64,62,59
8/15/2012,63,61,59
8/16/2012,63,62,60
8/17/2012,68,63,58
8/18/2012,64,62,59
8/19/2012,63,62,60
8/20/2012,63,60,58
8/21/2012,64,61,58
8/22/2012,65,62,59
8/23/2012,64,61,58
8/24/2012,65,62,59
8/25/2012,68,64,59
8/26/2012,67,63,59
8/27/2012,63,61,59
8/28/2012,64,61,58
8/29/2012,66,62,59
8/30/2012,63,60,58
8/31/2012,64,62,59
9/1/2012,64,62,59
9/2/2012,67,62,58
9/3/2012,67,64,60
9/4/2012,66,63,60
9/5/2012,67,64,61
9/6/2012,66,64,61
9/7/2012,66,64,61
9/8/2012,67,64,60
9/9/2012,66,63,60
9/10/2012,66,63,60
9/11/2012,69,64,60
9/12/2012,66,63,60
9/13/2012,68,64,60
9/14/2012,65,62,60
9/15/2012,67,64,60
9/16/2012,66,63,60
9/17/2012,66,63,60
9/18/2012,70,65,60
9/19/2012,66,63,60
9/20/2012,72,66,60
9/21/2012,66,62,59
9/22/2012,68,64,60
9/23/2012,68,64,60
9/24/2012,67,64,60
9/25/2012,68,64,60
9/26/2012,66,63,60
9/27/2012,66,64,62
9/28/2012,66,64,61
9/29/2012,65,63,61
9/30/2012,68,64,61
10/1/2012,65,62,60
10/2/2012,66,63,60
10/3/2012,69,64,60
10/4/2012,66,63,60
10/5/2012,66,63,60
10/6/2012,66,63,60
10/7/2012,68,64,60
10/8/2012,70,65,60
10/9/2012,66,63,60
10/10/2012,65,62,59
10/11/2012,68,64,61
10/12/2012,66,64,62
10/13/2012,66,63,60
10/14/2012,66,62,59
10/15/2012,67,64,60
10/16/2012,70,66,61
10/17/2012,70,66,62
10/18/2012,69,65,61
10/19/2012,69,64,60
10/20/2012,69,64,60
10/21/2012,69,65,61
10/22/2012,69,65,61
10/23/2012,70,66,62
10/24/2012,70,65,60
10/25/2012,71,66,61
10/26/2012,69,64,60
10/27/2012,72,66,60
10/28/2012,68,65,62
10/29/2012,68,65,62
10/30/2012,71,68,64
10/31/2012,71,66,61
11/1/2012,70,66,63
11/2/2012,70,66,63
11/3/2012,67,64,62
11/4/2012,68,64,61
11/5/2012,71,66,62
11/6/2012,70,66,61
11/7/2012,72,67,62
11/8/2012,70,66,63
11/9/2012,70,66,63
11/10/2012,69,66,63
11/11/2012,70,66,62
11/12/2012,73,68,63
11/13/2012,70,66,63
11/14/2012,70,66,63
11/15/2012,74,68,63
11/16/2012,73,68,64
11/17/2012,73,68,63
11/18/2012,72,68,64
11/19/2012,71,67,63
11/20/2012,72,68,63
11/21/2012,73,68,64
11/22/2012,70,67,64
11/23/2012,74,69,64
11/24/2012,73,68,63
11/25/2012,74,69,64
11/26/2012,73,68,64
11/27/2012,71,67,63
11/28/2012,74,69,64
11/29/2012,74,69,64
11/30/2012,74,68,61
12/1/2012,70,66,61
12/2/2012,75,70,65
12/3/2012,75,70,65
12/4/2012,71,68,66
12/5/2012,71,68,66
12/6/2012,72,68,65
12/7/2012,76,71,66
12/8/2012,73,70,66
12/9/2012,72,69,66
12/10/2012,73,69,65
12/11/2012,76,70,65
12/12/2012,75,69,63
12/13/2012,77,72,66
12/14/2012,77,72,66
12/15/2012,77,72,67
12/16/2012,76,70,64
12/17/2012,77,72,67
12/18/2012,75,71,67
12/19/2012,76,71,66
12/20/2012,77,72,68
12/21/2012,71,70,68
12/22/2012,77,72,67
12/23/2012,77,72,66
12/24/2012,75,72,68
12/25/2012,77,72,67
12/26/2012,81,74,67
12/27/2012,77,72,67
12/28/2012,75,70,65
12/29/2012,77,71,65
12/30/2012,78,72,65
12/31/2012,78,73,68
1/1/2013,79,74,69
1/2/2013,79,74,68
1/3/2013,76,72,69
1/4/2013,79,72,66
1/5/2013,78,72,66
1/6/2013,78,72,66
1/7/2013,77,72,67
1/8/2013,79,73,67
1/9/2013,77,72,68
1/10/2013,78,74,69
1/11/2013,79,74,70
1/12/2013,80,75,70
1/13/2013,80,74,69
1/14/2013,81,74,68
1/15/2013,79,75,71
1/16/2013,81,76,71
1/17/2013,79,74,70
1/18/2013,81,74,66
1/19/2013,77,72,66
1/20/2013,82,75,68
1/21/2013,81,74,67
1/22/2013,81,76,71
1/23/2013,81,75,69
1/24/2013,82,74,66
1/25/2013,83,76,68
1/26/2013,81,76,70
1/27/2013,80,76,71
1/28/2013,79,74,70
1/29/2013,80,74,69
1/30/2013,78,73,68
1/31/2013,82,74,66
2/1/2013,84,76,69
2/2/2013,81,75,69
2/3/2013,79,73,67
2/4/2013,84,76,68
2/5/2013,84,77,70
2/6/2013,85,79,73
2/7/2013,83,77,71
2/8/2013,85,78,72
2/9/2013,87,81,75
2/10/2013,85,79,73
2/11/2013,82,76,71
2/12/2013,80,74,69
2/13/2013,81,75,69
2/14/2013,82,74,67
2/15/2013,81,75,69
2/16/2013,82,75,68
2/17/2013,80,74,69
2/18/2013,80,74,69
2/19/2013,80,74,69
2/20/2013,79,72,66
2/21/2013,75,70,65
2/22/2013,81,74,68
2/23/2013,78,73,68
2/24/2013,80,74,68
2/25/2013,80,74,67
2/26/2013,81,74,68
2/27/2013,80,74,69
2/28/2013,80,74,69
3/1/2013,82,76,69
3/2/2013,84,77,70
3/3/2013,85,77,69
3/4/2013,83,76,69
3/5/2013,85,78,71
3/6/2013,83,76,69
3/7/2013,86,78,69
3/8/2013,83,76,68
3/9/2013,81,74,68
3/10/2013,83,76,70
3/11/2013,84,76,69
3/12/2013,81,74,68
3/13/2013,84,76,69
3/14/2013,82,74,66
3/15/2013,78,72,66
3/16/2013,81,75,69
3/17/2013,78,72,66
3/18/2013,79,73,67
3/19/2013,79,74,68
3/20/2013,79,74,68
3/21/2013,83,75,67
3/22/2013,80,74,68
3/23/2013,79,72,65
3/24/2013,75,70,64
3/25/2013,77,70,63
3/26/2013,77,71,65
3/27/2013,78,71,64
3/28/2013,76,70,64
3/29/2013,75,70,66
3/30/2013,75,70,65
3/31/2013,77,70,64
4/1/2013,76,70,64
4/2/2013,76,70,63
4/3/2013,78,72,65
4/4/2013,78,71,64
4/5/2013,76,70,63
4/6/2013,80,72,63
4/7/2013,78,71,64
4/8/2013,80,72,64
4/9/2013,77,70,64
4/10/2013,77,70,63
4/11/2013,75,69,63
4/12/2013,81,72,62
4/13/2013,74,68,62
4/14/2013,75,69,63
4/15/2013,72,67,62
4/16/2013,72,67,62
4/17/2013,74,68,62
4/18/2013,75,68,61
4/19/2013,75,68,60
4/20/2013,72,67,62
4/21/2013,72,68,63
4/22/2013,72,68,63
4/23/2013,78,70,61
4/24/2013,73,67,61
4/25/2013,73,66,60
4/26/2013,75,68,61
4/27/2013,68,65,62
4/28/2013,73,67,61
4/29/2013,74,68,62
4/30/2013,72,66,61
5/1/2013,68,65,62
5/2/2013,71,67,63
5/3/2013,76,69,62
5/4/2013,67,64,61
5/5/2013,70,66,62
5/6/2013,74,67,60
5/7/2013,74,68,61
5/8/2013,70,66,61
5/9/2013,74,66,59
5/10/2013,79,72,64
5/11/2013,71,66,61
5/12/2013,71,66,60
5/13/2013,70,65,60
5/14/2013,70,66,61
5/15/2013,72,66,61
5/16/2013,70,65,60
5/17/2013,75,68,62
5/18/2013,72,68,63
5/19/2013,69,66,62
5/20/2013,68,66,63
5/21/2013,69,66,62
5/22/2013,66,64,62
5/23/2013,69,64,60
5/24/2013,68,64,60
5/25/2013,69,63,57
5/26/2013,69,64,58
5/27/2013,71,66,60
5/28/2013,68,63,58
5/29/2013,67,64,60
5/30/2013,65,62,59
5/31/2013,65,62,58
6/1/2013,70,64,59
6/2/2013,63,61,59
6/3/2013,62,60,57
6/4/2013,68,62,57
6/5/2013,68,62,57
6/6/2013,66,62,57
6/7/2013,68,63,58
6/8/2013,64,62,59
6/9/2013,67,64,62
6/10/2013,67,64,62
6/11/2013,69,66,62
6/12/2013,70,64,59
6/13/2013,67,62,58
6/14/2013,71,66,61
6/15/2013,65,64,62
6/16/2013,64,62,60
6/17/2013,67,64,60
6/18/2013,68,64,60
6/19/2013,69,64,58
6/20/2013,64,62,60
6/21/2013,63,61,59
6/22/2013,65,62,60
6/23/2013,64,61,58
6/24/2013,61,60,58
6/25/2013,61,60,59
6/26/2013,61,60,59
6/27/2013,62,60,58
6/28/2013,60,59,58
6/29/2013,62,60,59
6/30/2013,70,64,57
7/1/2013,67,62,57
7/2/2013,63,61,59
7/3/2013,62,60,57
7/4/2013,60,58,56
7/5/2013,61,59,57
7/6/2013,62,60,58
7/7/2013,63,60,58
7/8/2013,63,60,58
7/9/2013,64,61,58
7/10/2013,64,62,59
7/11/2013,62,60,59
7/12/2013,63,60,58
7/13/2013,65,62,58
7/14/2013,62,60,58
7/15/2013,61,59,57
7/16/2013,64,60,57
7/17/2013,61,59,57
7/18/2013,65,61,57
7/19/2013,64,61,58
7/20/2013,64,61,58
7/21/2013,65,62,58
7/22/2013,63,61,59
7/23/2013,62,60,58
7/24/2013,60,59,58
7/25/2013,61,60,58
7/26/2013,61,60,58
7/27/2013,62,60,57
7/28/2013,62,60,59
7/29/2013,62,60,58
7/30/2013,62,60,58
7/31/2013,64,61,58
8/1/2013,63,60,58
8/2/2013,62,60,57
8/3/2013,62,60,58
8/4/2013,61,59,57
8/5/2013,67,62,57
8/6/2013,62,60,59
8/7/2013,64,60,57
8/8/2013,62,60,57
8/9/2013,63,60,58
8/10/2013,61,59,57
8/11/2013,61,59,57
8/12/2013,62,60,57
8/13/2013,61,59,57
8/14/2013,64,61,58
8/15/2013,62,60,59
